datetime,load,humidity,temperature
05/03/2023 21:40,2616.44,60,30
05/03/2023 21:45,2556.82,67,33
05/03/2023 21:50,2534.85,40,30
05/03/2023 21:55,2556.99,47,29
05/03/2023 22:00,2520.8,46,28
05/03/2023 22:05,2500.91,47,22
05/03/2023 22:10,2464.29,64,31
05/03/2023 22:15,2493.16,40,26
05/03/2023 22:20,2474.17,46,30
05/03/2023 22:25,2468.61,57,22
05/03/2023 22:30,2430.46,50,29
05/03/2023 22:35,2406.15,52,23
05/03/2023 22:40,2408.92,42,27
05/03/2023 22:45,2367.73,54,22
05/03/2023 22:50,2355.22,68,32
05/03/2023 22:55,2357.89,59,29
05/03/2023 23:00,2332.15,64,22
05/03/2023 23:05,2299.41,64,24
05/03/2023 23:10,2297.01,68,21
05/03/2023 23:15,2273.61,41,26
05/03/2023 23:20,2233.97,49,30
05/03/2023 23:25,2223.25,59,31
05/03/2023 23:30,2198.99,49,21
05/03/2023 23:35,2193.75,57,21
06/03/2023 00:00,2113.96,68,24
06/03/2023 00:05,2062.72,69,32
06/03/2023 00:10,2057.96,49,33
06/03/2023 00:15,2051.99,40,20
06/03/2023 00:20,2049.4,59,22
06/03/2023 00:25,2039.11,41,22
06/03/2023 00:30,2028.84,51,22
06/03/2023 00:35,2012.4,53,26
06/03/2023 00:40,1996.46,62,21
06/03/2023 00:45,1963.26,51,28
06/03/2023 00:50,1948.09,56,26
06/03/2023 00:55,1958.57,43,31
06/03/2023 01:00,1951.78,68,21
06/03/2023 01:05,1943.45,54,25
06/03/2023 01:10,1923.92,44,33
06/03/2023 01:15,1924.71,46,28
06/03/2023 01:20,1908.76,55,24
06/03/2023 01:25,1902.46,43,23
06/03/2023 01:30,1898.28,43,31
06/03/2023 01:35,1884.29,44,32
06/03/2023 01:40,1871.86,47,32
06/03/2023 01:45,1860.23,67,26
06/03/2023 01:50,1862.35,44,27
06/03/2023 01:55,1852.02,41,26
06/03/2023 02:00,1844.13,42,21
06/03/2023 02:05,1843.72,49,25
06/03/2023 02:10,1829.19,46,26
06/03/2023 02:15,1837.38,47,30
06/03/2023 02:20,1835.11,68,28
06/03/2023 02:25,1834.43,57,24
06/03/2023 02:30,1825.27,57,32
06/03/2023 02:35,1812.67,62,25
06/03/2023 02:40,1812.66,64,31
06/03/2023 02:45,1812.76,54,20
06/03/2023 02:50,1806.92,52,27
06/03/2023 02:55,1810.78,50,31
06/03/2023 03:00,1811.82,67,30
06/03/2023 03:05,1811.89,45,27
06/03/2023 03:10,1825.45,68,30
06/03/2023 03:15,1801.84,49,27
06/03/2023 03:20,1806.94,48,21
06/03/2023 03:25,1807.22,53,21
06/03/2023 03:30,1794.51,47,24
06/03/2023 03:35,1796.0,46,24
06/03/2023 03:40,1807.7,62,23
06/03/2023 03:45,1799.26,53,27
06/03/2023 03:50,1803.7,44,32
06/03/2023 03:55,1809.57,60,32
06/03/2023 04:00,1823.06,67,33
06/03/2023 04:05,1831.19,57,30
06/03/2023 04:10,1838.75,41,22
06/03/2023 04:15,1853.53,59,26
06/03/2023 04:20,1871.15,46,33
06/03/2023 04:25,1879.07,43,28
06/03/2023 04:30,1901.32,66,32
06/03/2023 04:35,1917.49,41,20
06/03/2023 04:40,1922.63,46,25
06/03/2023 04:45,1947.1,52,31
06/03/2023 04:50,1958.41,49,23
06/03/2023 04:55,1965.04,44,29
06/03/2023 05:00,2000.67,46,31
06/03/2023 05:05,2053.0,56,22
06/03/2023 05:10,2083.84,57,20
06/03/2023 05:15,2123.72,61,27
06/03/2023 05:20,2128.07,41,20
06/03/2023 05:25,2167.38,62,26
06/03/2023 05:30,2215.45,51,22
06/03/2023 05:35,2258.19,49,24
06/03/2023 05:40,2299.44,58,31
06/03/2023 05:45,2352.32,67,22
06/03/2023 05:50,2380.33,67,26
06/03/2023 05:55,2439.87,57,25
06/03/2023 06:00,2516.23,59,26
06/03/2023 06:05,2620.86,60,26
06/03/2023 06:10,2677.18,61,22
06/03/2023 06:15,2713.63,46,31
06/03/2023 06:20,2790.45,41,26
06/03/2023 06:25,2811.06,46,32
06/03/2023 06:30,2833.52,45,27
06/03/2023 06:35,2908.58,47,29
06/03/2023 06:40,3033.1,49,32
06/03/2023 06:45,3045.81,68,29
06/03/2023 06:50,3097.7,51,31
06/03/2023 06:55,3172.76,46,21
06/03/2023 07:00,3156.19,54,27
06/03/2023 07:05,3183.5,59,33
06/03/2023 07:10,3257.63,49,26
06/03/2023 07:15,3278.28,51,29
06/03/2023 07:20,3299.97,50,33
06/03/2023 07:25,3310.64,46,22
06/03/2023 07:30,3314.33,58,20
06/03/2023 07:35,3310.22,51,28
06/03/2023 07:40,3338.71,43,32
06/03/2023 07:45,3293.02,57,23
06/03/2023 07:50,3358.5,68,24
06/03/2023 07:55,3329.55,42,31
06/03/2023 08:00,3338.76,64,24
06/03/2023 08:05,3284.6,56,28
06/03/2023 08:10,3360.38,49,30
06/03/2023 08:15,3314.26,46,33
06/03/2023 08:20,3397.25,63,27
06/03/2023 08:25,3354.88,63,25
06/03/2023 08:30,3325.71,51,32
06/03/2023 08:35,3305.31,55,20
06/03/2023 08:40,3331.89,45,29
06/03/2023 08:45,3329.92,52,21
06/03/2023 08:50,3362.26,61,22
06/03/2023 08:55,3359.77,47,20
06/03/2023 09:00,3354.5,43,33
06/03/2023 09:05,3338.23,52,27
06/03/2023 09:10,3413.45,64,30
06/03/2023 09:15,3436.85,55,26
06/03/2023 09:20,3452.28,57,33
06/03/2023 09:25,3515.23,47,21
06/03/2023 09:30,3533.63,62,32
06/03/2023 09:35,3575.45,64,32
06/03/2023 09:40,3554.68,68,26
06/03/2023 09:45,3586.89,65,23
06/03/2023 09:50,3588.89,56,25
06/03/2023 09:55,3601.03,57,21
06/03/2023 10:00,3609.41,40,20
06/03/2023 10:05,3569.29,55,22
06/03/2023 10:10,3555.3,41,32
06/03/2023 10:15,3587.67,57,30
06/03/2023 10:20,3568.52,43,25
06/03/2023 10:25,3596.01,55,24
06/03/2023 10:30,3629.23,55,20
06/03/2023 10:35,3592.49,41,27
06/03/2023 10:40,3646.96,69,21
06/03/2023 10:45,3596.39,45,28
06/03/2023 10:50,3585.07,60,22
06/03/2023 10:55,3609.39,40,21
06/03/2023 11:00,3595.28,66,31
06/03/2023 11:05,3585.46,40,23
06/03/2023 11:10,3577.0,46,29
06/03/2023 11:15,3567.5,69,33
06/03/2023 11:20,3564.68,45,20
06/03/2023 11:25,3447.57,67,28
06/03/2023 11:30,3559.64,56,23
06/03/2023 11:35,3505.79,64,33
06/03/2023 11:40,3512.89,60,27
06/03/2023 11:45,3496.48,41,23
06/03/2023 11:50,3524.03,48,26
06/03/2023 11:55,3444.7,57,20
06/03/2023 12:00,3479.24,51,29
06/03/2023 12:05,3468.71,68,20
06/03/2023 12:10,3452.29,44,33
06/03/2023 12:15,3462.25,49,28
06/03/2023 12:20,3450.8,66,29
06/03/2023 12:25,3362.35,52,25
06/03/2023 12:30,3409.87,53,26
06/03/2023 12:35,3393.43,65,30
06/03/2023 12:40,3397.13,41,31
06/03/2023 12:45,3395.57,41,32
06/03/2023 12:50,3355.09,65,30
06/03/2023 12:55,3316.23,67,28
06/03/2023 13:00,3261.66,67,21
06/03/2023 13:05,3130.22,40,29
06/03/2023 13:10,3090.78,45,22
06/03/2023 13:15,3043.97,63,31
06/03/2023 13:20,3072.87,41,32
06/03/2023 13:25,3075.3,65,30
06/03/2023 13:30,3029.83,49,20
06/03/2023 13:35,3095.91,67,33
06/03/2023 13:40,3087.74,60,26
06/03/2023 13:45,3114.17,45,24
06/03/2023 13:50,3123.79,69,21
06/03/2023 13:55,3102.73,65,21
06/03/2023 14:00,3150.97,51,20
06/03/2023 14:05,3160.05,41,30
06/03/2023 14:10,3131.77,42,29
06/03/2023 14:15,3153.73,49,32
06/03/2023 14:20,3133.86,63,29
06/03/2023 14:25,3120.62,68,24
06/03/2023 14:30,3172.0,66,22
06/03/2023 14:35,3128.35,65,26
06/03/2023 14:40,3140.58,57,26
06/03/2023 14:45,3118.38,62,33
06/03/2023 14:50,3136.32,69,33
06/03/2023 14:55,3100.75,67,33
06/03/2023 15:00,3124.89,63,20
06/03/2023 15:05,3101.98,60,22
06/03/2023 15:10,3122.4,66,28
06/03/2023 15:15,3115.33,65,24
06/03/2023 15:20,3134.95,61,26
06/03/2023 15:25,3116.87,55,28
06/03/2023 15:30,3115.09,53,26
06/03/2023 15:35,3119.29,40,33
06/03/2023 15:40,3087.39,68,23
06/03/2023 15:45,3072.94,60,24
06/03/2023 15:50,3134.97,43,24
06/03/2023 15:55,3074.43,65,31
06/03/2023 16:00,3096.1,50,28
06/03/2023 16:05,3157.83,58,25
06/03/2023 16:10,3131.19,54,24
06/03/2023 16:15,3074.5,49,23
06/03/2023 16:20,3118.98,67,30
06/03/2023 16:25,3108.82,68,27
06/03/2023 16:30,3113.95,62,32
06/03/2023 16:35,3139.39,42,31
06/03/2023 16:40,3111.55,47,22
06/03/2023 16:45,3142.33,44,21
06/03/2023 16:50,3115.38,69,23
06/03/2023 16:55,3103.77,46,21
06/03/2023 17:00,3157.97,64,26
06/03/2023 17:05,3178.08,53,30
06/03/2023 17:10,3194.01,46,30
06/03/2023 17:15,3188.52,61,28
06/03/2023 17:20,3244.22,59,29
06/03/2023 17:25,3243.4,57,20
06/03/2023 17:30,3222.96,41,30
06/03/2023 17:35,3248.99,53,28
06/03/2023 17:40,3192.47,53,23
06/03/2023 17:45,3193.25,41,33
06/03/2023 17:50,3260.23,67,29
06/03/2023 17:55,3260.37,46,29
06/03/2023 18:00,3238.44,66,26
06/03/2023 18:05,3217.25,45,33
06/03/2023 18:10,3278.93,65,25
06/03/2023 18:15,3248.37,58,26
06/03/2023 18:20,3307.13,64,27
06/03/2023 18:25,3294.77,50,26
06/03/2023 18:30,3319.8,47,21
06/03/2023 18:35,3328.37,44,29
06/03/2023 18:40,3334.51,54,26
06/03/2023 18:45,3364.12,57,22
06/03/2023 18:50,3340.23,67,25
06/03/2023 18:55,3359.33,42,32
06/03/2023 19:00,3335.52,66,33
06/03/2023 19:05,3351.56,60,32
06/03/2023 19:10,3323.47,54,23
06/03/2023 19:15,3307.65,67,31
06/03/2023 19:20,3298.56,50,20
06/03/2023 19:25,3308.92,50,21
06/03/2023 19:30,3288.82,42,33
06/03/2023 19:35,3217.72,65,23
06/03/2023 19:40,3198.82,55,21
06/03/2023 19:45,3218.37,44,23
06/03/2023 19:50,3191.27,52,21
06/03/2023 19:55,3191.42,50,32
06/03/2023 20:00,3180.64,42,24
06/03/2023 20:05,3126.94,54,26
06/03/2023 20:10,3085.99,69,21
06/03/2023 20:15,3054.91,59,21
06/03/2023 20:20,3028.04,67,33
06/03/2023 20:25,3035.89,64,32
06/03/2023 20:30,3014.84,68,26
06/03/2023 20:35,2934.44,64,22
06/03/2023 20:40,2962.6,52,29
06/03/2023 20:45,2906.21,63,33
06/03/2023 20:50,2883.85,69,28
06/03/2023 20:55,2842.59,45,27
06/03/2023 21:00,2796.95,51,20
06/03/2023 21:05,2755.43,55,26
06/03/2023 21:10,2727.68,67,26
06/03/2023 21:15,2746.96,40,32
06/03/2023 21:20,2711.66,65,20
06/03/2023 21:25,2707.13,64,24
06/03/2023 21:30,2677.13,66,33
06/03/2023 21:35,2637.99,47,22
06/03/2023 21:40,2688.64,58,23
06/03/2023 21:45,2646.38,66,21
06/03/2023 21:50,2626.99,57,21
06/03/2023 21:55,2626.0,43,22
06/03/2023 22:00,2633.52,57,33
06/03/2023 22:05,2601.56,50,33
06/03/2023 22:10,2545.49,50,33
06/03/2023 22:15,2562.4,55,31
06/03/2023 22:20,2550.35,51,22
06/03/2023 22:25,2509.86,42,32
06/03/2023 22:30,2505.13,56,26
06/03/2023 22:35,2489.16,45,30
06/03/2023 22:40,2457.44,43,31
06/03/2023 22:45,2435.38,55,33
06/03/2023 22:50,2437.43,61,33
06/03/2023 22:55,2421.11,58,32
06/03/2023 23:00,2395.57,51,25
06/03/2023 23:05,2372.29,61,24
06/03/2023 23:10,2344.43,53,25
06/03/2023 23:15,2323.93,57,22
06/03/2023 23:20,2317.66,63,27
06/03/2023 23:25,2292.26,52,26
06/03/2023 23:30,2292.62,43,21
06/03/2023 23:35,2255.77,48,31
06/03/2023 23:40,2220.54,40,20
07/03/2023 00:00,2150.61,40,24
07/03/2023 00:05,2129.69,68,33
07/03/2023 00:10,2122.01,46,31
07/03/2023 00:15,2127.43,40,26
07/03/2023 00:20,2103.68,41,24
07/03/2023 00:25,2096.44,43,26
07/03/2023 00:30,2088.81,48,23
07/03/2023 00:35,2072.3,67,27
07/03/2023 00:40,2057.49,62,24
07/03/2023 00:45,2043.48,49,26
07/03/2023 00:50,2034.88,41,28
07/03/2023 00:55,2026.37,42,27
07/03/2023 01:00,2009.14,49,20
07/03/2023 01:05,2015.43,50,26
07/03/2023 01:10,2007.17,40,28
07/03/2023 01:15,1980.26,48,31
07/03/2023 01:20,1975.99,44,21
07/03/2023 01:25,1989.67,62,20
07/03/2023 01:30,1972.8,48,31
07/03/2023 01:35,1975.64,61,33
07/03/2023 01:40,1975.67,65,25
07/03/2023 01:45,1967.92,56,30
07/03/2023 01:50,1945.15,49,23
07/03/2023 01:55,1951.78,51,27
07/03/2023 02:00,1943.16,53,21
07/03/2023 02:05,1937.93,42,29
07/03/2023 02:10,1911.41,61,33
07/03/2023 02:15,1912.98,56,23
07/03/2023 02:20,1896.83,56,21
07/03/2023 02:25,1920.71,63,23
07/03/2023 02:30,1911.21,49,25
07/03/2023 02:35,1882.97,48,26
07/03/2023 02:40,1909.21,46,20
07/03/2023 02:45,1898.88,68,25
07/03/2023 02:50,1897.68,49,29
07/03/2023 02:55,1881.05,55,23
07/03/2023 03:00,1882.67,53,24
07/03/2023 03:05,1881.34,42,33
07/03/2023 03:10,1875.29,40,20
07/03/2023 03:15,1875.27,47,29
07/03/2023 03:20,1870.26,50,25
07/03/2023 03:25,1858.83,63,27
07/03/2023 03:30,1865.08,43,31
07/03/2023 03:35,1873.63,67,21
07/03/2023 03:40,1870.25,62,26
07/03/2023 03:45,1866.92,61,29
07/03/2023 03:50,1863.17,57,32
07/03/2023 03:55,1869.92,41,32
07/03/2023 04:00,1873.85,49,20
07/03/2023 04:05,1892.22,66,31
07/03/2023 04:10,1908.56,43,30
07/03/2023 04:15,1923.81,40,32
07/03/2023 04:20,1936.89,44,33
07/03/2023 04:25,1941.84,66,30
07/03/2023 04:30,1947.05,46,24
07/03/2023 04:35,1953.6,67,24
07/03/2023 04:40,1957.02,51,28
07/03/2023 04:45,1958.16,57,32
07/03/2023 04:50,1997.81,69,32
07/03/2023 04:55,2002.04,48,20
07/03/2023 05:00,2014.92,61,26
07/03/2023 05:05,2073.98,68,24
07/03/2023 05:10,2105.08,58,31
07/03/2023 05:15,2132.4,42,32
07/03/2023 05:20,2184.93,60,28
07/03/2023 05:25,2225.56,58,30
07/03/2023 05:30,2224.76,40,23
07/03/2023 05:35,2293.88,68,22
07/03/2023 05:40,2307.37,64,33
07/03/2023 05:45,2364.48,58,21
07/03/2023 05:50,2423.09,49,20
07/03/2023 05:55,2444.1,62,32
07/03/2023 06:00,2447.71,64,21
07/03/2023 06:05,2543.48,50,28
07/03/2023 06:10,2599.75,66,23
07/03/2023 06:15,2649.44,69,22
07/03/2023 06:20,2740.99,67,22
07/03/2023 06:25,2715.2,53,24
07/03/2023 06:30,2785.34,69,27
07/03/2023 06:35,2884.31,50,20
07/03/2023 06:40,2914.07,57,24
07/03/2023 06:45,2927.66,67,26
07/03/2023 06:50,2978.3,51,30
07/03/2023 06:55,3010.36,54,26
07/03/2023 07:00,3057.97,55,28
07/03/2023 07:05,3099.08,64,32
07/03/2023 07:10,3138.83,40,28
07/03/2023 07:15,3157.93,65,32
07/03/2023 07:20,3187.03,55,31
07/03/2023 07:25,3212.99,43,30
07/03/2023 07:30,3258.4,60,22
07/03/2023 07:35,3217.28,47,31
07/03/2023 07:40,3231.47,69,22
07/03/2023 07:45,3265.54,40,30
07/03/2023 07:50,3271.84,51,23
07/03/2023 07:55,3260.18,67,21
07/03/2023 08:00,3272.17,66,32
07/03/2023 08:05,3280.0,47,31
07/03/2023 08:10,3284.48,64,21
07/03/2023 08:15,3318.6,64,23
07/03/2023 08:20,3312.9,47,31
07/03/2023 08:25,3337.27,43,27
07/03/2023 08:30,3328.59,66,29
07/03/2023 08:35,3314.5,55,30
07/03/2023 08:40,3323.26,57,25
07/03/2023 08:45,3346.81,42,20
07/03/2023 08:50,3368.92,55,30
07/03/2023 08:55,3359.51,41,33
07/03/2023 09:00,3333.73,66,27
07/03/2023 09:05,3326.91,64,23
07/03/2023 09:10,3417.41,62,29
07/03/2023 09:15,3475.69,53,24
07/03/2023 09:20,3495.04,56,26
07/03/2023 09:25,3531.26,43,25
07/03/2023 09:30,3504.83,50,22
07/03/2023 09:35,3535.27,60,32
07/03/2023 09:40,3531.89,51,23
07/03/2023 09:45,3564.21,63,25
07/03/2023 09:50,3564.06,54,33
07/03/2023 09:55,3564.38,65,22
07/03/2023 10:00,3618.59,54,30
07/03/2023 10:05,3620.44,54,31
07/03/2023 10:10,3561.32,62,27
07/03/2023 10:15,3621.0,56,22
07/03/2023 10:20,3567.16,48,29
07/03/2023 10:25,3632.55,67,32
07/03/2023 10:30,3593.64,61,21
07/03/2023 10:35,3593.23,66,31
07/03/2023 10:40,3597.88,59,27
07/03/2023 10:45,3616.67,64,21
07/03/2023 10:50,3556.8,59,20
07/03/2023 10:55,3534.33,53,26
07/03/2023 11:00,3583.31,60,24
07/03/2023 11:05,3556.37,41,26
07/03/2023 11:10,3574.19,58,23
07/03/2023 11:15,3546.92,48,31
07/03/2023 11:20,3586.75,69,32
07/03/2023 11:25,3529.42,66,25
07/03/2023 11:30,3541.48,59,26
07/03/2023 11:35,3513.45,64,20
07/03/2023 11:40,3508.74,57,24
07/03/2023 11:45,3510.61,47,30
07/03/2023 11:50,3499.3,64,27
07/03/2023 11:55,3506.39,65,31
07/03/2023 12:00,3429.06,57,23
07/03/2023 12:05,3430.42,65,25
07/03/2023 12:10,3427.16,52,28
07/03/2023 12:15,3380.0,60,30
07/03/2023 12:20,3407.89,42,25
07/03/2023 12:25,3395.18,63,27
07/03/2023 12:30,3435.25,66,33
07/03/2023 12:35,3369.51,66,28
07/03/2023 12:40,3339.34,62,25
07/03/2023 12:45,3354.5,66,30
07/03/2023 12:50,3341.45,45,25
07/03/2023 12:55,3296.04,56,24
07/03/2023 13:00,3184.26,41,28
07/03/2023 13:05,3117.19,41,25
07/03/2023 13:10,3093.55,65,25
07/03/2023 13:15,3063.28,40,23
07/03/2023 13:20,3084.19,55,32
07/03/2023 13:25,3053.31,57,32
07/03/2023 13:30,3043.71,57,33
07/03/2023 13:35,3064.92,56,32
07/03/2023 13:40,3094.49,52,31
07/03/2023 13:45,3128.76,50,28
07/03/2023 13:50,3084.91,54,33
07/03/2023 13:55,3114.69,58,27
07/03/2023 14:00,3090.48,69,24
07/03/2023 14:05,3083.41,51,23
07/03/2023 14:10,3077.6,52,27
07/03/2023 14:15,3094.46,46,28
07/03/2023 14:20,3075.68,56,24
07/03/2023 14:25,3040.72,67,29
07/03/2023 14:30,3025.51,53,31
07/03/2023 14:35,3034.11,64,23
07/03/2023 14:40,2973.65,42,29
07/03/2023 14:45,2984.68,40,25
07/03/2023 14:50,2980.91,52,20
07/03/2023 14:55,2970.12,57,24
07/03/2023 15:00,2988.13,59,32
07/03/2023 15:05,2972.49,63,22
07/03/2023 15:10,2964.93,50,33
07/03/2023 15:15,2955.17,51,26
07/03/2023 15:20,2928.56,56,23
07/03/2023 15:25,2920.92,42,21
07/03/2023 15:30,2940.57,69,22
07/03/2023 15:35,2901.76,54,33
07/03/2023 15:40,2903.57,41,22
07/03/2023 15:45,2869.14,48,26
07/03/2023 15:50,2888.55,61,27
07/03/2023 15:55,2871.29,67,20
07/03/2023 16:00,2891.52,65,27
07/03/2023 16:05,2841.43,63,23
07/03/2023 16:10,2805.58,57,20
07/03/2023 16:15,2847.73,54,33
07/03/2023 16:20,2838.83,66,24
07/03/2023 16:25,2794.16,54,30
07/03/2023 16:30,2816.12,45,25
07/03/2023 16:35,2783.85,59,22
07/03/2023 16:40,2806.62,54,30
07/03/2023 16:45,2766.91,43,30
07/03/2023 16:50,2784.32,64,21
07/03/2023 16:55,2769.64,43,24
07/03/2023 17:00,2786.7,54,33
07/03/2023 17:05,2802.13,48,24
07/03/2023 17:10,2800.12,44,30
07/03/2023 17:15,2809.17,47,25
07/03/2023 17:20,2838.42,60,31
07/03/2023 17:25,2810.36,48,26
07/03/2023 17:30,2813.67,48,33
07/03/2023 17:35,2809.55,51,33
07/03/2023 17:40,2774.61,47,24
07/03/2023 17:45,2813.54,44,22
07/03/2023 17:50,2813.43,54,32
07/03/2023 17:55,2831.92,65,27
07/03/2023 18:00,2854.2,56,24
07/03/2023 18:05,2797.79,63,26
07/03/2023 18:10,2822.68,47,20
07/03/2023 18:15,2828.15,64,31
07/03/2023 18:20,2840.36,65,26
07/03/2023 18:25,2850.9,66,33
07/03/2023 18:30,2907.6,50,32
07/03/2023 18:35,2899.38,58,30
07/03/2023 18:40,2872.3,50,25
07/03/2023 18:45,2908.11,63,20
07/03/2023 18:50,2901.59,40,23
07/03/2023 18:55,2900.33,69,32
07/03/2023 19:00,2873.95,45,31
07/03/2023 19:05,2889.13,59,21
07/03/2023 19:10,2857.17,42,25
07/03/2023 19:15,2871.14,64,26
07/03/2023 19:20,2872.47,64,23
07/03/2023 19:25,2836.46,42,29
07/03/2023 19:30,2836.87,56,33
07/03/2023 19:35,2830.31,65,21
07/03/2023 19:40,2791.24,48,27
07/03/2023 19:45,2750.1,50,25
07/03/2023 19:50,2784.95,67,25
07/03/2023 19:55,2770.91,63,29
07/03/2023 20:00,2690.08,40,28
07/03/2023 20:05,2724.02,53,29
07/03/2023 20:10,2727.04,60,23
07/03/2023 20:15,2702.27,43,20
07/03/2023 20:20,2690.37,51,27
07/03/2023 20:25,2673.27,69,29
07/03/2023 20:30,2612.37,40,25
07/03/2023 20:35,2638.88,43,31
07/03/2023 20:40,2596.95,56,29
07/03/2023 20:45,2584.93,57,31
07/03/2023 20:50,2582.8,43,23
07/03/2023 20:55,2588.04,49,22
07/03/2023 21:00,2562.34,59,30
07/03/2023 21:05,2554.75,63,21
07/03/2023 21:10,2536.77,42,28
07/03/2023 21:15,2493.89,60,32
07/03/2023 21:20,2502.09,42,33
07/03/2023 21:25,2501.13,56,30
07/03/2023 21:30,2488.88,53,28
07/03/2023 21:35,2414.5,50,22
07/03/2023 21:40,2458.29,69,32
07/03/2023 21:45,2438.2,49,32
07/03/2023 21:50,2415.3,69,23
07/03/2023 21:55,2397.0,68,26
07/03/2023 22:00,2419.33,61,32
07/03/2023 22:05,2319.97,47,28
07/03/2023 22:10,2341.17,68,25
07/03/2023 22:15,2342.8,63,31
07/03/2023 22:20,2286.1,68,28
07/03/2023 22:25,2315.06,62,25
07/03/2023 22:30,2248.16,63,24
07/03/2023 22:35,2230.11,55,21
07/03/2023 22:40,2234.56,63,28
07/03/2023 22:45,2207.41,52,24
07/03/2023 22:50,2214.16,69,31
07/03/2023 22:55,2188.93,51,31
07/03/2023 23:00,2180.86,53,29
07/03/2023 23:05,2184.68,49,26
07/03/2023 23:10,2166.1,54,29
07/03/2023 23:15,2153.73,69,33
07/03/2023 23:20,2139.39,48,21
07/03/2023 23:25,2130.44,41,26
07/03/2023 23:30,2110.82,51,26
07/03/2023 23:35,2098.97,43,33
08/03/2023 00:00,2006.05,44,23
08/03/2023 00:05,1963.18,59,20
08/03/2023 00:10,1960.5,45,33
08/03/2023 00:15,1931.7,58,26
08/03/2023 00:20,1923.16,48,22
08/03/2023 00:25,1923.83,54,32
08/03/2023 00:30,1890.11,46,31
08/03/2023 00:35,1882.92,40,31
08/03/2023 00:40,1878.65,56,33
08/03/2023 00:45,1865.54,57,26
08/03/2023 00:50,1850.16,42,27
08/03/2023 00:55,1845.27,51,20
08/03/2023 01:00,1821.03,56,33
08/03/2023 01:05,1840.89,51,25
08/03/2023 01:10,1829.09,56,29
08/03/2023 01:15,1818.28,54,30
08/03/2023 01:20,1804.26,64,25
08/03/2023 01:25,1796.12,64,22
08/03/2023 01:30,1788.75,61,24
08/03/2023 01:35,1767.57,40,31
08/03/2023 01:40,1763.76,43,31
08/03/2023 01:45,1767.9,50,33
08/03/2023 01:50,1752.31,67,27
08/03/2023 01:55,1750.09,60,29
08/03/2023 02:00,1747.01,68,33
08/03/2023 02:05,1743.92,51,25
08/03/2023 02:10,1748.0,48,22
08/03/2023 02:15,1746.82,64,21
08/03/2023 02:20,1728.44,66,32
08/03/2023 02:25,1739.12,54,24
08/03/2023 02:30,1717.11,42,33
08/03/2023 02:35,1727.46,40,29
08/03/2023 02:40,1717.01,64,22
08/03/2023 02:45,1720.68,66,30
08/03/2023 02:50,1722.96,62,25
08/03/2023 02:55,1718.8,55,20
08/03/2023 03:00,1715.83,62,26
08/03/2023 03:05,1712.97,45,27
08/03/2023 03:10,1705.14,69,28
08/03/2023 03:15,1708.13,43,33
08/03/2023 03:20,1720.75,45,24
08/03/2023 03:25,1705.68,51,22
08/03/2023 03:30,1713.32,53,29
08/03/2023 03:35,1696.21,68,31
08/03/2023 03:40,1696.8,69,20
08/03/2023 03:45,1696.9,65,24
08/03/2023 03:50,1703.56,41,21
08/03/2023 03:55,1721.94,49,31
08/03/2023 04:00,1724.08,60,29
08/03/2023 04:05,1722.62,53,26
08/03/2023 04:10,1736.09,68,23
08/03/2023 04:15,1737.48,64,23
08/03/2023 04:20,1767.57,66,32
08/03/2023 04:25,1749.58,66,24
08/03/2023 04:30,1764.42,65,33
08/03/2023 04:35,1755.44,68,25
08/03/2023 04:40,1791.98,51,33
08/03/2023 04:45,1778.43,63,30
08/03/2023 04:50,1789.3,51,28
08/03/2023 04:55,1807.97,61,26
08/03/2023 05:00,1818.05,60,25
08/03/2023 05:05,1840.46,47,24
08/03/2023 05:10,1883.43,67,24
08/03/2023 05:15,1883.8,55,26
08/03/2023 05:20,1890.86,47,33
08/03/2023 05:25,1912.31,49,20
08/03/2023 05:30,1927.38,58,25
08/03/2023 05:35,1961.49,55,25
08/03/2023 05:40,1945.71,62,32
08/03/2023 05:45,1969.14,55,21
08/03/2023 05:50,1999.53,45,21
08/03/2023 05:55,2000.2,53,29
08/03/2023 06:00,2010.36,69,32
08/03/2023 06:05,2044.28,54,30
08/03/2023 06:10,2053.45,63,32
08/03/2023 06:15,2117.17,60,33
08/03/2023 06:20,2117.96,53,30
08/03/2023 06:25,2132.14,40,33
08/03/2023 06:30,2159.01,44,23
08/03/2023 06:35,2165.57,48,22
08/03/2023 06:40,2159.86,63,27
08/03/2023 06:45,2207.99,49,23
08/03/2023 06:50,2214.92,46,20
08/03/2023 06:55,2261.81,41,30
08/03/2023 07:00,2283.29,56,28
08/03/2023 07:05,2283.49,61,21
08/03/2023 07:10,2299.64,58,33
08/03/2023 07:15,2301.7,59,30
08/03/2023 07:20,2311.34,49,21
08/03/2023 07:25,2315.18,63,21
08/03/2023 07:30,2323.05,46,28
08/03/2023 07:35,2336.14,41,23
08/03/2023 07:40,2318.32,68,26
08/03/2023 07:45,2317.99,53,31
08/03/2023 07:50,2340.08,60,32
08/03/2023 07:55,2342.07,56,20
08/03/2023 08:00,2335.99,63,30
08/03/2023 08:05,2311.12,51,29
08/03/2023 08:10,2301.55,53,28
08/03/2023 08:15,2307.53,62,20
08/03/2023 08:20,2320.8,56,27
08/03/2023 08:25,2309.71,48,20
08/03/2023 08:30,2286.99,52,30
08/03/2023 08:35,2261.79,55,30
08/03/2023 08:40,2264.98,49,25
08/03/2023 08:45,2264.35,64,26
